,feature_name,instance_level,global_attention
0,PM_US Post,0.14826597,0.12686259
1,DEWP,0.116930336,0.12467709
2,HUMI,0.118496254,0.12575167
3,PRES,0.118689016,0.11768815
4,TEMP,0.13228092,0.12559989
5,Iws,0.12276941,0.1282071
6,precipitation,0.123776756,0.12699464
7,Iprec,0.11879133,0.12421888
