,feature_name,instance_level,global_attention
0,PM_US Post,0.21165211,0.11949082
1,DEWP,0.10662096,0.12757388
2,HUMI,0.10934075,0.12911145
3,PRES,0.11135963,0.10717804
4,TEMP,0.1227224,0.1340082
5,Iws,0.11315055,0.13141295
6,precipitation,0.11431796,0.12820053
7,Iprec,0.110835604,0.12302414
