,feature_name,instance_level,global_attention
0,PM_US Post,0.2083053,0.12075551
1,DEWP,0.10723887,0.12688169
2,HUMI,0.10970948,0.12855554
3,PRES,0.111591965,0.107314356
4,TEMP,0.12308069,0.13392788
5,Iws,0.11386728,0.13168228
6,precipitation,0.114893034,0.12799174
7,Iprec,0.11131335,0.12289104
