,feature_name,instance_level,global_attention
0,PM_US Post,0.16706628,0.12902576
1,DEWP,0.11436682,0.123102404
2,HUMI,0.1163891,0.12451405
3,PRES,0.11573878,0.112549394
4,TEMP,0.12853898,0.12929711
5,Iws,0.12097093,0.13122854
6,precipitation,0.12074189,0.12739256
7,Iprec,0.11618721,0.122890234
