,feature_name,instance_level,global_attention
0,PM_US Post,0.14197084,0.12500867
1,DEWP,0.11772125,0.12546553
2,HUMI,0.119091846,0.12669453
3,PRES,0.11969313,0.120207705
4,TEMP,0.13292848,0.12425983
5,Iws,0.12350085,0.12634794
6,precipitation,0.12511335,0.12680596
7,Iprec,0.11998022,0.12520984
