,feature_name,instance_level,global_attention
0,PM_US Post,0.20274137,0.12274532
1,DEWP,0.108316876,0.12590018
2,HUMI,0.110298954,0.12783206
3,PRES,0.11188267,0.1075816
4,TEMP,0.123753995,0.13368094
5,Iws,0.115077056,0.13207224
6,precipitation,0.115809865,0.12750545
7,Iprec,0.11211919,0.12268219
