,feature_name,instance_level,global_attention
0,PM_US Post,0.18756303,0.12618406
1,DEWP,0.11089462,0.12415755
2,HUMI,0.112435706,0.1265898
3,PRES,0.113479845,0.10918616
4,TEMP,0.12566724,0.13211955
5,Iws,0.117900856,0.13210824
6,precipitation,0.11810285,0.12730817
7,Iprec,0.11395584,0.12234646
